Date,A,AAPL,ABT,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AKAM,ALL,AMAT,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,AON,APA,APD,APH,ATGE,ATI,AVB,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BDX,BEN,BIIB,BK,BKNG,BMY,BSX,BXP,C,CAG,CAH,CAT,CB,CBRE,CCL,CF,CHRW,CI,CINF,CL,CLF,CLX,CMA,CMCSA,CME,CMI,CMS,CNP,CNX,COF,COP,COST,CPB,CRM,CSCO,CSX,CTAS,CTSH,CVS,CVX,D,DD,DE,DFS,DGX,DHI,DHR,DIS,DOV,DRI,DTE,DUK,DVA,DVN,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQR,EQT,ES,ETN,ETR,EXC,EXPD,EXPE,F,FAST,FCX,FDX,FE,FFIV,FHN,FIS,FITB,FLR,FLS,FMC,FSLR,FTI,GD,GE,GHC,GILD,GIS,GLW,GME,GNW,GOOGL,GPC,GS,GT,GWW,HAL,HAS,HBAN,HD,HES,HIG,HOG,HON,HP,HPQ,HRB,HRL,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IPG,IRM,ISRG,ITT,ITW,IVZ,JBL,JCI,JEF,JNJ,JNPR,JPM,JWN,K,KDP,KEY,KIM,KLAC,KMB,KMX,KO,KR,KSS,L,LDOS,LEG,LEN,LH,LLY,LMT,LNC,LOW,LUV,M,MA,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MKC,MMC,MMM,MO,MRK,MS,MSFT,MSI,MTB,MU,MUR,NBR,NDAQ,NEE,NEM,NFLX,NI,NKE,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,OI,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBI,PCAR,PCG,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PLD,PM,PNC,PNW,PPG,PPL,PRU,PSA,PWR,QCOM,R,RF,RHI,RL,ROK,ROP,ROST,RRC,RSG,SBUX,SCHW,SEE,SHW,SJM,SLB,SLM,SNA,SO,SPG,SPGI,SRE,STT,STZ,SWK,SYK,SYY,T,TAP,TDC,TER,TGNA,TGT,THC,TJX,TMO,TMUS,TPR,TROW,TRV,TSN,TXN,TXT,UNH,UNM,UNP,UPS,URBN,USB,V,VFC,VIAV,VLO,VMC,VNO,VRSN,VTR,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WM,WMB,WMT,WU,WY,WYNN,X,XEL,XOM,XRAY,XRX,YUM,ZBH,ZION
2010-01-04,20.3327,6.44034,20.3065,37.09,23.7282,23.0753,28.3743,25.67,18.0524,22.4876,10.0692,17.7458,24.2155,1.55093,23.7491,25.92,23.3718,11.5846,9.7,43.2679,30.3052,35.7477,6.695,19.27,25.991,33.6521,85.3422,61.5609,5.09878,52.623,42.252,56.0037,28.0723,34.5463,158.03,45.128,13.2023,25.414,13.71,13.4409,27.7295,64.4059,23.761,49.408,21.72,223.96,17.6057,9.01,45.4121,28.1328,16.3336,23.4558,42.8528,37.6594,13.82,24.291,13.9217,45.5121,34.9851,17.7501,31.493,40.876,44.1149,22.3489,6.76302,43.5547,35.0072,10.8025,9.26631,42.127,32.5761,26.9136,44.7708,23.736,18.705,17.5319,4.36789,5.57684,21.7946,25.6185,49.3984,24.2755,29.7932,43.9463,11.6867,49.0336,9.89793,27.0892,28.239,22.394,21.5949,28.7308,30.6288,29.96,57.0882,9.48234,39.5997,28.4078,27.1809,23.2903,21.3249,22.7835,30.7008,40.1097,19.5576,22.8496,17.7546,22.5849,22.4414,22.1554,29.9112,23.787,6.05727,3.65234,32.4334,74.0939,27.8407,53.98,10.1315,19.9104,6.59147,39.614,26.3637,19.3823,135.46,21.831,52.7991,74.7109,231.624,16.7143,23.9927,14.6011,3.85475,12.05,15.6124,26.9036,142.223,13.173,78.7324,25.962,23.32,2.5056,21.7799,53.0574,18.6173,19.7327,31.2187,26.7033,17.131,14.2558,7.64753,8.50579,27.7556,41.4797,87.021,20.0209,32.763,13.852,27.7375,17.4,5.23124,9.41096,34.307,14.381,36.7612,15.0406,15.2858,13.6026,19.9305,45.8416,22.2164,30.8929,28.5721,35.5343,3.38525,4.23822,7.93328,22.1597,43.0234,23.98,19.6816,8.28614,35.2801,34.7935,27.7458,11.9352,11.3383,64.6424,25.4048,52.2918,20.1816,18.7627,10.411,11.3301,24.1121,24.3998,10.441,14.825,44.8885,10.921,57.3715,23.7027,14.748,33.9873,22.3914,14.5337,17.1746,59.2801,10.2384,23.3863,24.4174,23.7846,26.2758,48.6027,10.7642,36.5245,967.4,5.62315,9.4801,37.7244,7.64,4.17285,14.2318,40.3024,35.8552,19.3279,40.4097,27.1379,39.3979,33.7348,0.423897,10.4221,33.754,10.5196,27.7394,21.0254,2.56667,56.5828,21.3521,12.2634,15.8733,34.412,18.9709,21.3345,43.1735,12.353,16.7313,43.0204,12.0848,43.9799,8.94843,21.8828,28.1555,39.0486,23.3213,24.7933,18.1601,33.3895,51.4723,20.9342,34.2134,29.6881,4.06934,21.6272,67.3405,37.3895,49.1392,9.475,50.3204,21.756,9.41977,17.157,17.9199,18.0903,45.701,50.1747,3.55448,33.5907,19.6155,48.3752,28.5419,19.3302,33.9843,14.591,40.6813,44.6169,20.2341,10.175,32.6683,30.87,10.2181,7.26717,35.2347,21.8,7.70213,45.3893,10.696,25.9814,38.052,37.3212,10.1758,19.1965,18.5096,25.2255,14.2426,25.3056,41.0377,34.91,16.5844,19.842,13.3961,4.8098,11.8542,48.0662,31.1191,22.735,22.2671,19.3528,61.63,26.9484,27.4564,16.3927,25.4808,19.6602,59.5619,24.644,11.3753,13.7405,12.5018,10.585,42.207,52.5285,14.2122,43.0324,32.5594,23.3828,20.1407,54.7893,11.1515
2010-01-05,20.1135,6.45138,20.1459,37.7,23.6897,23.1986,28.2205,25.28,17.9798,22.2291,9.96554,18.2607,23.7583,1.59004,24.4566,26.69,23.7541,11.4923,9.71,42.8934,31.014,36.3409,6.7345,19.57,26.258,33.4449,86.3356,61.0518,4.99067,52.08,42.718,55.5828,28.256,34.4699,156.71,46.607,13.6344,25.2404,13.81,12.7428,28.4362,63.8091,23.9455,49.169,21.9529,226.56,17.3287,9.04,46.1035,29.2115,16.4044,23.2473,43.3647,36.8099,14.15,24.525,14.145,44.5713,35.5703,17.7579,31.7478,41.505,44.5948,22.4305,6.67205,43.5222,35.8342,10.768,9.19376,43.382,33.8603,26.9369,44.6352,23.7783,18.625,17.4553,4.48399,5.56858,22.0425,25.5168,49.7485,23.9798,31.1198,43.7814,12.0819,47.9358,10.2558,27.0574,28.17,22.2862,21.5048,28.4081,30.1205,29.705,57.1456,9.38576,38.995,28.0372,27.1719,23.0831,21.2446,22.4922,30.7519,39.6156,19.477,23.0089,17.6958,22.453,22.085,21.7939,30.1186,23.886,6.45853,3.72833,32.6263,75.062,27.529,52.52,10.1855,20.762,6.76743,39.589,26.6592,19.315,137.4,22.209,52.8781,75.0937,232.3,16.6968,23.7698,14.6596,3.95925,12.73,15.5437,26.8712,144.712,14.026,78.7642,26.2916,23.0621,2.55978,21.94,53.3816,20.0431,19.8809,31.2778,28.2613,17.2012,14.0521,7.68689,8.70063,28.4866,41.4618,85.9758,19.2695,32.5237,13.8447,27.7375,18.0125,5.17561,9.44089,34.153,14.1762,36.6616,15.1237,15.1015,13.5339,20.2427,45.3091,21.8668,31.4903,28.1242,35.6163,3.34578,4.40221,7.89444,21.9151,43.0605,24.12,19.4458,8.1886,35.3069,34.9789,27.6281,11.8097,11.8099,63.8553,24.9601,52.8333,20.6026,18.5719,10.961,11.1993,24.0433,24.5408,10.5314,14.521,44.5463,10.7474,57.5776,23.4584,15.4731,34.6833,22.9098,14.4941,16.7548,58.9071,10.2441,23.4833,25.3122,23.7933,25.9146,49.4758,11.0819,37.1198,1048.35,5.63998,9.38756,37.824,7.3586,4.16204,14.2883,40.3677,36.4796,19.6306,41.0321,26.6594,39.3481,33.9716,0.430158,10.3588,33.694,10.4294,27.6424,21.0016,2.57067,56.1762,21.3393,11.7831,16.1592,34.028,18.9079,21.3159,43.697,12.1774,17.1284,43.0362,12.0458,43.767,9.0626,21.8211,27.9101,39.439,23.006,24.8101,17.9326,34.0479,51.8936,21.0232,35.0351,29.1519,4.20452,21.8979,69.9841,37.088,48.5141,9.64828,51.0025,21.7878,9.64066,17.1055,17.7339,17.6634,45.4885,50.3141,3.60019,33.577,19.2209,48.0461,28.5639,18.9182,34.051,14.4043,41.2766,45.0381,20.1492,10.1201,32.2763,30.99,10.2551,7.68896,35.3694,24.0,7.91095,45.541,10.723,26.2966,38.4772,36.4364,10.3682,19.0851,18.1589,25.1864,14.446,25.6593,41.105,35.56,17.0051,19.6138,13.6487,4.8269,12.1567,48.2529,30.8852,22.974,22.371,19.3906,60.79,26.7321,28.1833,16.1746,25.8372,20.203,59.4361,24.5352,11.5199,13.6041,12.4532,10.8105,44.777,52.4539,14.0495,43.2036,32.1743,23.4098,20.0687,56.5215,11.5437
2010-01-06,20.0397,6.3484,20.253,37.62,23.6453,23.1394,28.1583,25.34,17.8552,22.4552,9.86388,18.4215,23.6069,1.61838,24.3885,26.47,23.762,11.4685,9.57,42.5678,31.4482,36.5323,6.6125,20.32,26.814,33.4349,87.7015,60.5478,5.00977,52.838,43.753,55.0596,28.1909,35.0267,155.24,48.02,13.7926,25.3273,13.2,12.3181,28.2132,63.633,23.9639,49.215,21.6208,219.08,17.3229,9.16,46.3175,30.1229,16.3464,22.8677,43.496,36.3052,14.03,24.084,14.7369,43.9799,35.4932,17.7962,31.6756,42.937,44.4798,22.9286,6.6237,43.2289,36.1625,10.7354,9.10538,44.822,34.0412,27.1291,45.2202,23.5085,18.593,17.3434,4.49874,5.58343,22.0425,25.2884,49.7543,24.0031,31.6763,43.6622,11.9984,47.1955,10.3442,27.1081,28.019,22.5483,21.2175,28.5245,30.2313,29.53,56.9753,9.32643,38.8811,28.3367,27.4651,23.3705,21.308,22.3411,31.0258,39.7477,19.588,23.1,17.9198,22.3538,22.1966,21.9228,29.4211,22.665,6.70084,3.9743,33.928,74.4388,27.8279,52.76,10.4709,20.646,6.8068,40.624,27.3969,19.502,140.02,22.311,52.8327,74.7109,232.628,17.2799,23.9089,14.4712,4.04475,13.02,15.1516,26.827,143.154,14.097,79.0614,26.9152,23.0385,2.62807,21.8614,53.5243,20.3813,19.8335,31.2778,29.2955,17.0421,13.7211,7.64753,8.7491,28.239,41.7529,85.4146,18.6724,32.6547,13.7964,27.3509,17.8064,5.17561,9.74494,34.65,14.0882,36.5798,14.8106,15.1732,13.4908,20.8732,45.6779,21.2781,31.6621,28.2012,35.6232,3.42007,4.37352,7.92745,21.827,42.5287,24.43,19.4379,8.19304,35.7635,35.2252,27.6974,11.9492,11.9402,62.7972,25.1424,52.0594,20.9138,18.6213,10.632,11.3575,23.9945,24.6134,10.6427,14.46,43.9384,10.6585,55.2348,22.9639,15.5778,35.0958,23.1443,14.5506,17.2649,59.747,10.3977,23.7963,25.636,23.6457,26.2758,51.1269,11.1317,37.6885,1073.6,5.63732,9.4801,38.6259,7.6171,4.11378,14.2021,40.5269,37.0005,20.0582,40.9174,26.4723,38.7743,34.992,0.432952,10.5422,33.803,10.4886,27.4277,20.6986,2.55933,56.8502,21.5129,11.8993,16.3722,34.42,18.8941,21.2019,43.2608,12.1354,17.0113,42.831,11.926,43.5865,9.0626,22.2317,27.9101,39.439,23.247,25.1971,17.9668,34.4486,51.5806,21.6245,34.6921,28.7518,4.25681,22.9036,69.456,37.7966,48.887,9.79483,50.7072,21.9496,9.57292,16.7934,17.3886,17.4301,45.6461,51.435,3.62217,33.7652,19.494,47.5045,28.3077,18.6596,33.488,14.5999,42.3094,45.7303,20.2055,9.97591,32.2414,30.65,10.1634,7.77863,36.0432,23.6,7.94151,45.9682,9.998,26.8138,37.8786,35.9188,10.8887,18.9461,18.7914,25.4343,14.5757,25.6986,40.8008,35.28,17.1843,19.3534,13.5959,5.0714,12.4634,49.092,30.7587,22.725,22.124,18.5622,60.9,26.5323,28.2067,16.3438,25.7113,20.2296,58.9133,24.5283,11.8928,13.5735,12.4475,10.6914,44.185,54.7876,14.0711,43.5761,32.3877,23.1922,19.9268,56.5036,12.5494
2010-01-07,20.0139,6.33718,20.4214,36.89,23.458,22.8976,28.1455,25.48,17.6876,22.6488,9.87177,18.6177,23.1547,1.67725,24.6874,26.48,23.8845,11.3494,9.47,42.1806,31.6782,36.4317,6.5,20.68,24.192,33.3373,86.3524,60.2015,4.97647,53.578,44.379,55.1718,28.4575,35.4406,157.3,49.966,14.2502,25.7365,13.24,12.4567,28.662,63.6163,23.7493,48.81,22.5347,216.13,17.3367,9.09,46.5206,30.2032,16.3964,22.8588,43.6726,36.5126,14.17,24.348,14.5896,43.5586,36.8029,17.8628,31.5503,42.293,44.0569,24.1735,6.76302,43.28,37.9989,10.6004,9.19376,44.122,35.7296,27.0209,44.998,23.1531,18.51,17.42,4.46684,5.63116,21.2098,26.2193,49.567,24.0381,31.6931,43.977,12.074,47.6528,10.8901,27.3275,28.028,23.0496,21.4155,28.2584,30.3742,29.785,56.6412,9.21633,39.2998,28.2391,27.5775,23.2287,21.5759,22.3948,31.0258,39.3792,19.7766,22.7892,17.8916,22.6824,21.9314,21.9952,29.2393,22.543,6.86978,4.04191,33.2801,73.6279,27.4114,52.23,10.7309,20.5289,7.21735,42.164,28.1455,19.2606,140.48,22.054,52.9859,78.5804,237.938,17.3206,24.1238,14.6098,3.44425,13.4,14.7988,26.9705,145.957,13.903,79.8118,26.9825,22.7139,2.92083,22.1205,54.5502,20.6931,19.9986,31.8847,29.4776,17.05,13.7808,7.60352,9.07341,27.9637,43.6955,85.1326,19.1826,32.4065,13.6635,27.2602,17.1282,5.04384,9.90327,34.52,14.1623,36.8135,14.8566,15.2002,13.5868,20.7457,45.3493,21.3857,32.2909,29.3314,35.9744,3.38318,4.55941,8.19477,21.9498,42.2453,24.2,19.389,8.2749,34.9402,35.4873,27.7151,12.3314,13.4726,62.7804,25.0215,50.6298,21.4074,19.1543,10.792,11.6182,23.8409,24.7088,11.3086,14.832,44.2649,10.6012,55.3522,22.8944,15.5392,35.4217,23.4685,14.6634,17.4893,59.7867,10.3794,23.8362,26.0078,23.401,26.8062,53.0378,10.7542,38.1138,1091.35,5.56275,9.45451,38.3763,7.4857,4.06258,14.342,40.9456,36.6413,20.1732,40.377,26.4093,39.1447,34.7513,0.424357,10.8494,33.813,10.4198,27.2661,20.6322,2.55133,56.4267,21.8522,11.9166,16.5889,33.832,19.3003,20.917,42.9833,12.0906,17.1587,42.6002,11.7663,44.0993,9.79618,22.1886,28.2635,41.5775,23.2012,25.3139,17.795,35.0008,51.5108,21.9482,35.6986,28.2253,4.63224,23.3082,70.7915,38.2096,48.7026,10.1979,50.6107,21.9118,9.5474,16.7328,17.5687,17.586,45.5199,51.9687,3.74193,34.3291,19.4105,48.1254,28.9362,18.6177,34.0913,14.449,43.8009,47.2607,20.2273,9.86174,31.698,30.3,10.2181,7.99091,36.4857,24.04,8.34922,45.9682,10.092,26.8265,37.8486,36.4364,11.0811,19.0023,19.6237,26.4106,14.896,25.4687,40.4917,34.08,17.519,19.531,13.8572,5.0998,12.5523,48.4664,31.235,22.413,22.366,18.4534,61.16,26.6916,27.6566,16.3076,25.7611,20.9628,60.1775,24.5856,11.8081,13.5793,12.8469,10.6421,45.132,55.2474,14.0129,43.4389,32.8104,23.3005,19.9229,57.8057,13.9569
2010-01-08,20.0079,6.37983,20.5245,36.69,23.596,22.6134,28.1051,26.26,17.5659,22.9192,10.1491,18.4323,23.7671,1.63884,24.7022,26.48,23.9845,11.7841,9.43,42.5551,31.7952,36.5047,6.676,20.69,24.866,33.6073,85.9226,60.5882,5.01316,52.678,45.417,54.7547,29.0009,35.4148,155.28,49.487,14.1214,25.7976,13.1,12.5877,27.5412,63.8408,23.7688,49.814,22.6712,216.21,17.0509,9.0,45.9199,29.7069,16.2698,22.788,44.1599,36.3052,14.2,25.169,14.9019,44.1403,36.5232,17.8049,30.9825,45.04,44.0647,23.8652,6.74293,44.4337,40.0274,10.6369,9.08641,44.719,35.4209,27.2588,44.6741,23.0083,18.538,17.5112,4.68321,5.68716,21.8233,26.4071,49.6548,24.0265,31.8082,45.1756,12.0249,47.6528,10.7985,27.7111,28.073,23.7109,21.0597,28.4794,30.3907,30.5,56.7513,9.3284,39.6323,28.3269,27.5865,23.1055,21.6662,22.4571,31.2077,39.5767,19.5241,22.5962,17.9414,23.1919,21.7214,21.8917,29.5495,22.33,6.89003,4.08248,34.2366,75.4601,27.2674,52.96,10.7573,20.1041,7.22366,42.842,29.3177,19.0881,139.68,22.448,52.9859,80.2666,237.938,17.1937,23.9286,14.8511,3.4155,13.1,14.9961,26.9793,143.184,14.2,80.7461,28.3434,22.7669,2.87312,22.0165,55.2996,20.459,19.787,32.5891,30.5333,17.1779,13.8405,7.61134,8.98746,27.8769,43.1422,85.9758,19.2428,32.2892,13.815,27.9826,17.2395,5.05026,9.92838,34.33,14.6985,37.1667,14.7724,15.1732,13.635,20.6864,45.5093,21.4554,32.2153,28.4728,35.9052,3.35864,4.63753,8.09,22.2805,41.9785,24.31,19.0279,8.19717,34.5295,35.4573,27.6737,12.326,13.9031,62.6873,24.8243,51.4461,21.0776,19.1128,10.549,11.2374,23.8499,24.7595,11.3804,14.662,44.2158,10.6663,55.0207,23.3283,15.556,35.6038,23.5917,14.7011,17.3999,60.209,10.4053,23.8251,25.475,23.565,25.5849,53.559,11.0132,39.0017,1120.9,5.62017,9.37082,38.6346,7.6143,4.04115,14.3122,40.721,36.6491,19.84,41.7693,26.6229,39.3187,35.2486,0.425287,10.813,33.793,10.4808,27.5806,20.8857,2.52867,57.0072,21.866,11.9166,16.61,33.862,19.6895,20.8565,42.8422,12.1871,17.1811,42.5449,11.8701,45.3513,9.63888,21.677,28.1048,41.6824,23.3485,25.2635,17.7393,34.5462,50.5729,21.5446,36.0554,28.8202,4.64012,23.2933,71.3137,38.7417,49.0434,10.0008,51.5943,21.9426,9.51402,16.6199,17.6409,17.7349,45.6246,52.8207,3.58539,35.0419,19.3697,46.9715,28.8309,18.6088,34.7869,14.1709,44.3162,47.4037,20.0988,9.79078,31.6568,30.79,10.3308,7.93547,36.3382,25.0,8.23869,46.7449,9.529,26.6714,37.7023,36.3853,11.0584,19.4399,19.8095,26.1599,14.6986,26.3333,42.4388,34.01,17.5513,19.5874,13.7852,5.0714,12.3804,47.9948,30.8891,22.588,22.124,18.4671,61.21,26.7254,27.7941,16.3966,25.4955,20.7683,61.4572,24.7033,11.9025,13.5122,12.9717,10.5447,44.807,59.266,14.0219,43.2639,32.8104,23.2202,19.9268,56.5872,13.73
2010-01-11,20.0199,6.32318,20.6316,36.21,23.458,22.6254,28.2293,26.25,17.7081,23.156,10.2172,18.9168,24.006,1.65151,24.875,26.39,23.9845,12.0472,9.14,42.7427,32.2036,36.179,6.5155,20.45,24.052,33.7547,86.1622,61.6969,5.02589,52.8,45.531,55.5071,29.4839,35.0099,155.48,48.898,14.2502,25.6486,13.27,12.2792,27.0711,64.2495,24.2909,49.648,22.282,218.91,17.2262,9.07,46.1387,30.0378,16.5467,23.0909,46.9329,36.6954,14.06,25.318,14.8842,44.2692,35.9458,17.9403,30.8472,44.837,44.051,23.6084,6.69982,44.4249,41.018,10.7749,9.15246,43.852,34.7837,27.4191,44.726,23.0773,18.413,17.4622,4.63744,5.66331,21.6483,26.3528,50.5356,24.3816,31.4124,46.995,11.8716,47.7755,10.8612,28.0265,27.615,23.9937,21.0008,28.8805,30.6998,30.895,55.9748,9.30552,40.5022,28.6828,27.328,23.5553,21.8706,22.4648,31.6782,39.21,19.4662,22.5764,18.0578,24.2544,22.1422,22.1475,29.6661,22.14,7.1357,4.0029,34.2337,77.4662,27.7437,52.45,10.6701,20.0019,7.29531,43.033,29.4614,18.5701,138.24,21.979,53.9726,81.0463,238.456,17.3284,23.9532,15.2993,3.42,13.16,14.9737,27.285,140.95,14.19,81.088,28.0614,22.7464,2.94797,21.3904,54.7187,20.4177,19.5074,32.9978,29.554,17.1251,13.9042,7.6237,8.90764,27.725,42.634,85.0721,19.2458,32.3897,13.8994,28.1032,17.0305,5.18942,10.0046,34.587,14.7441,37.8059,15.2274,14.739,13.987,20.8187,45.5151,21.4143,32.1081,28.8934,35.9276,3.33658,4.65913,8.20506,22.1824,41.928,23.95,19.4184,8.22948,34.4769,35.4873,27.5994,12.2758,14.1678,63.3897,25.1681,51.6914,21.3583,18.9496,10.669,11.0392,23.4532,24.7088,11.3509,14.757,44.561,10.6506,55.649,23.1903,15.4888,35.4669,23.7473,14.8229,17.3364,59.9678,10.484,23.9194,25.3122,23.2621,25.3177,53.0525,10.814,38.9222,1084.15,5.63468,9.36393,39.0709,7.6043,4.09216,14.1357,40.7605,36.2909,20.0258,41.6674,26.1424,38.2807,35.0426,0.419404,10.6987,31.99,10.7124,27.5806,20.8927,2.542,56.4874,21.9993,11.737,16.884,34.374,20.2483,20.9599,42.7971,12.2858,17.2592,42.3791,11.5696,46.6429,9.58545,22.3591,28.208,41.805,23.7291,25.2357,17.9668,34.5007,50.918,20.6746,35.9217,29.3594,4.74482,23.4036,70.643,38.383,49.2548,10.0504,49.7774,21.9347,9.48555,16.5772,17.634,17.4927,45.5199,52.8207,3.53556,35.192,19.6214,47.0135,28.666,18.8778,33.904,14.1967,44.0464,47.2607,20.0544,9.74171,32.0188,31.04,10.7404,8.1667,36.4199,24.56,8.22646,47.296,9.649,27.419,37.9716,36.3715,10.9044,19.1886,20.8685,26.3376,14.9708,26.1593,44.3098,33.82,17.6296,19.528,13.7449,4.8951,12.2641,47.5667,30.9868,22.523,22.5689,18.5428,62.43,26.7697,27.8251,16.647,25.5531,20.7249,61.0661,25.0136,11.8273,13.7356,13.0814,10.6137,44.663,57.0806,14.159,43.7502,33.2361,23.788,20.2738,57.8385,13.8132
2010-01-12,19.7827,6.25133,20.572,35.66,22.4855,22.3826,28.0271,25.89,17.6876,22.924,10.0959,18.8207,23.0554,1.6086,24.646,26.16,23.9649,11.5012,8.65,42.0007,31.6861,35.731,6.3675,20.0,23.999,33.6999,84.8677,60.9147,4.91636,52.528,42.724,54.204,29.1846,35.4723,155.14,48.544,13.767,26.054,12.82,12.1475,27.0904,63.2984,24.3972,49.049,22.3224,213.98,17.0459,9.14,45.6787,29.1274,16.7243,22.9522,45.5528,36.7705,13.58,24.91,14.3525,43.7122,35.1503,17.9039,30.6695,42.599,44.1149,23.8516,6.58039,43.5281,39.7862,10.7138,9.20721,43.2,34.9183,26.8336,44.4858,23.3519,17.073,17.1853,4.53432,5.58752,21.9821,26.0701,50.2421,24.2561,31.5098,44.986,11.9256,47.4707,10.8323,27.6346,27.14,24.0778,20.8999,28.8531,30.7347,30.63,55.3113,9.20075,40.6337,28.6263,27.1629,23.5318,21.7773,22.2301,31.5082,38.1288,19.1832,22.2785,18.0167,23.9436,22.3248,22.2413,29.4112,21.445,6.9939,4.0018,32.9419,76.8725,27.7839,51.02,10.4435,19.934,7.15774,42.292,28.6242,18.5029,132.98,21.316,53.6425,81.0942,235.402,17.3526,24.1317,15.0572,3.49625,12.98,14.7087,27.1729,137.862,13.797,81.0572,27.6535,22.3913,2.86636,21.253,52.5252,21.159,19.2287,32.6255,28.9498,16.9739,13.8219,7.69964,8.6216,28.9257,41.9353,85.7367,18.7555,32.303,13.6719,28.1032,17.0779,5.06436,9.88395,33.82,14.4334,36.851,15.0092,14.6941,13.9654,20.4325,45.7544,21.1429,31.3547,27.7339,35.9129,3.28157,4.57394,7.97988,21.4093,42.1878,23.37,19.6288,8.38002,33.7069,35.2072,27.6281,11.8839,14.0587,62.4756,25.0809,51.6845,21.0002,18.9032,10.549,10.8723,23.4402,24.4961,11.1777,14.351,44.804,10.4758,56.4286,23.3124,15.7486,35.0889,23.7542,14.9586,17.1657,60.0172,10.4254,23.7297,24.5921,23.1097,24.4005,52.0,10.1795,37.5383,1052.05,5.53702,9.13641,37.7784,7.4814,4.10553,14.1158,40.8011,36.0666,19.4655,41.5081,25.7554,38.2151,34.1737,0.405164,10.5594,32.117,10.5574,27.118,20.7818,2.59,54.5817,21.9239,11.8311,16.8374,34.412,19.8412,20.8253,43.3912,12.2457,16.9655,42.8606,11.5966,46.7415,9.52411,21.5693,28.0513,41.3705,23.6823,24.8873,17.9863,34.2159,50.0884,20.294,35.3428,27.9014,4.69223,22.574,69.2092,37.7709,49.217,10.086,48.5342,21.9039,9.32632,16.5594,17.4985,17.4301,46.0465,52.027,3.52938,34.4516,19.4999,46.0876,28.2342,18.8124,33.7862,14.1609,43.3567,47.2259,19.9477,9.74171,32.1324,30.37,10.3108,7.76502,35.811,23.64,8.15192,46.5123,8.5221,27.6211,38.1856,36.6027,10.7825,18.3834,20.7327,25.6435,14.9325,26.0837,44.0144,33.59,17.6208,19.4372,13.5988,4.6791,12.067,47.4784,30.5584,22.22,22.4239,18.5593,62.49,26.5439,27.1088,16.5765,25.3206,20.2118,59.8532,25.1638,11.4822,13.8666,13.0004,10.4886,44.863,57.0806,14.3267,43.5342,32.9949,23.9795,20.6591,56.7256,13.4269
